ref1.jpg/0.0.png,ref1.jpg/45.0.png,ref1.jpg/90.0.png,ref1.jpg/135.0.png,ref1.jpg/180.0.png,ref1.jpg/-135.0.png,ref1.jpg/-90.0.png,ref1.jpg/-45.0.png,4,2.1
ref3.jpg/0.0.png,ref3.jpg/45.0.png,ref3.jpg/90.0.png,ref3.jpg/135.0.png,ref3.jpg/180.0.png,ref3.jpg/-135.0.png,ref3.jpg/-90.0.png,ref3.jpg/-45.0.png,4,2.1
ref4.jpg/0.0.png,ref4.jpg/45.0.png,ref4.jpg/90.0.png,ref4.jpg/135.0.png,ref4.jpg/180.0.png,ref4.jpg/-135.0.png,ref4.jpg/-90.0.png,ref4.jpg/-45.0.png,4,3.0
ref7.jpg/0.0.png,ref7.jpg/45.0.png,ref7.jpg/90.0.png,ref7.jpg/135.0.png,ref7.jpg/180.0.png,ref7.jpg/-135.0.png,ref7.jpg/-90.0.png,ref7.jpg/-45.0.png,4,2.4
ref8.jpg/0.0.png,ref8.jpg/45.0.png,ref8.jpg/90.0.png,ref8.jpg/135.0.png,ref8.jpg/180.0.png,ref8.jpg/-135.0.png,ref8.jpg/-90.0.png,ref8.jpg/-45.0.png,4,2.8
ref9.jpg/0.0.png,ref9.jpg/45.0.png,ref9.jpg/90.0.png,ref9.jpg/135.0.png,ref9.jpg/180.0.png,ref9.jpg/-135.0.png,ref9.jpg/-90.0.png,ref9.jpg/-45.0.png,4,2.6
ref11.jpg/0.0.png,ref11.jpg/45.0.png,ref11.jpg/90.0.png,ref11.jpg/135.0.png,ref11.jpg/180.0.png,ref11.jpg/-135.0.png,ref11.jpg/-90.0.png,ref11.jpg/-45.0.png,4,1.818181818181818
ref13.jpg/0.0.png,ref13.jpg/45.0.png,ref13.jpg/90.0.png,ref13.jpg/135.0.png,ref13.jpg/180.0.png,ref13.jpg/-135.0.png,ref13.jpg/-90.0.png,ref13.jpg/-45.0.png,4,2.0
ref15.jpg/0.0.png,ref15.jpg/45.0.png,ref15.jpg/90.0.png,ref15.jpg/135.0.png,ref15.jpg/180.0.png,ref15.jpg/-135.0.png,ref15.jpg/-90.0.png,ref15.jpg/-45.0.png,4,2.4
ref16.jpg/0.0.png,ref16.jpg/45.0.png,ref16.jpg/90.0.png,ref16.jpg/135.0.png,ref16.jpg/180.0.png,ref16.jpg/-135.0.png,ref16.jpg/-90.0.png,ref16.jpg/-45.0.png,4,2.0
ref17.jpg/0.0.png,ref17.jpg/45.0.png,ref17.jpg/90.0.png,ref17.jpg/135.0.png,ref17.jpg/180.0.png,ref17.jpg/-135.0.png,ref17.jpg/-90.0.png,ref17.jpg/-45.0.png,4,2.4
ref18.jpg/0.0.png,ref18.jpg/45.0.png,ref18.jpg/90.0.png,ref18.jpg/135.0.png,ref18.jpg/180.0.png,ref18.jpg/-135.0.png,ref18.jpg/-90.0.png,ref18.jpg/-45.0.png,4,1.7777777777777777
ref19.jpg/0.0.png,ref19.jpg/45.0.png,ref19.jpg/90.0.png,ref19.jpg/135.0.png,ref19.jpg/180.0.png,ref19.jpg/-135.0.png,ref19.jpg/-90.0.png,ref19.jpg/-45.0.png,4,1.5
ref20.jpg/0.0.png,ref20.jpg/45.0.png,ref20.jpg/90.0.png,ref20.jpg/135.0.png,ref20.jpg/180.0.png,ref20.jpg/-135.0.png,ref20.jpg/-90.0.png,ref20.jpg/-45.0.png,4,1.5
ref21.jpg/0.0.png,ref21.jpg/45.0.png,ref21.jpg/90.0.png,ref21.jpg/135.0.png,ref21.jpg/180.0.png,ref21.jpg/-135.0.png,ref21.jpg/-90.0.png,ref21.jpg/-45.0.png,4,2.2
ref23.jpg/0.0.png,ref23.jpg/45.0.png,ref23.jpg/90.0.png,ref23.jpg/135.0.png,ref23.jpg/180.0.png,ref23.jpg/-135.0.png,ref23.jpg/-90.0.png,ref23.jpg/-45.0.png,4,1.6666666666666667
ref24.jpg/0.0.png,ref24.jpg/45.0.png,ref24.jpg/90.0.png,ref24.jpg/135.0.png,ref24.jpg/180.0.png,ref24.jpg/-135.0.png,ref24.jpg/-90.0.png,ref24.jpg/-45.0.png,4,2.0
ref25.jpg/0.0.png,ref25.jpg/45.0.png,ref25.jpg/90.0.png,ref25.jpg/135.0.png,ref25.jpg/180.0.png,ref25.jpg/-135.0.png,ref25.jpg/-90.0.png,ref25.jpg/-45.0.png,4,2.3
ref26.png/0.0.png,ref26.png/45.0.png,ref26.png/90.0.png,ref26.png/135.0.png,ref26.png/180.0.png,ref26.png/-135.0.png,ref26.png/-90.0.png,ref26.png/-45.0.png,4,2.0
ref27.jpg/0.0.png,ref27.jpg/45.0.png,ref27.jpg/90.0.png,ref27.jpg/135.0.png,ref27.jpg/180.0.png,ref27.jpg/-135.0.png,ref27.jpg/-90.0.png,ref27.jpg/-45.0.png,4,2.0
ref28.jpg/0.0.png,ref28.jpg/45.0.png,ref28.jpg/90.0.png,ref28.jpg/135.0.png,ref28.jpg/180.0.png,ref28.jpg/-135.0.png,ref28.jpg/-90.0.png,ref28.jpg/-45.0.png,4,2.0
ref29.jpg/0.0.png,ref29.jpg/45.0.png,ref29.jpg/90.0.png,ref29.jpg/135.0.png,ref29.jpg/180.0.png,ref29.jpg/-135.0.png,ref29.jpg/-90.0.png,ref29.jpg/-45.0.png,4,2.2
ref30.jpg/0.0.png,ref30.jpg/45.0.png,ref30.jpg/90.0.png,ref30.jpg/135.0.png,ref30.jpg/180.0.png,ref30.jpg/-135.0.png,ref30.jpg/-90.0.png,ref30.jpg/-45.0.png,4,2.333333333333333
ref31.jpg/0.0.png,ref31.jpg/45.0.png,ref31.jpg/90.0.png,ref31.jpg/135.0.png,ref31.jpg/180.0.png,ref31.jpg/-135.0.png,ref31.jpg/-90.0.png,ref31.jpg/-45.0.png,4,2.2
ref32.jpg/0.0.png,ref32.jpg/45.0.png,ref32.jpg/90.0.png,ref32.jpg/135.0.png,ref32.jpg/180.0.png,ref32.jpg/-135.0.png,ref32.jpg/-90.0.png,ref32.jpg/-45.0.png,4,2.0
ref33.jpg/0.0.png,ref33.jpg/45.0.png,ref33.jpg/90.0.png,ref33.jpg/135.0.png,ref33.jpg/180.0.png,ref33.jpg/-135.0.png,ref33.jpg/-90.0.png,ref33.jpg/-45.0.png,4,3.0
ref34.jpg/0.0.png,ref34.jpg/45.0.png,ref34.jpg/90.0.png,ref34.jpg/135.0.png,ref34.jpg/180.0.png,ref34.jpg/-135.0.png,ref34.jpg/-90.0.png,ref34.jpg/-45.0.png,4,2.333333333333333
ref35.png/0.0.png,ref35.png/45.0.png,ref35.png/90.0.png,ref35.png/135.0.png,ref35.png/180.0.png,ref35.png/-135.0.png,ref35.png/-90.0.png,ref35.png/-45.0.png,4,2.2
ref36.jpg/0.0.png,ref36.jpg/45.0.png,ref36.jpg/90.0.png,ref36.jpg/135.0.png,ref36.jpg/180.0.png,ref36.jpg/-135.0.png,ref36.jpg/-90.0.png,ref36.jpg/-45.0.png,4,2.2
ref37.jpg/0.0.png,ref37.jpg/45.0.png,ref37.jpg/90.0.png,ref37.jpg/135.0.png,ref37.jpg/180.0.png,ref37.jpg/-135.0.png,ref37.jpg/-90.0.png,ref37.jpg/-45.0.png,4,2.727272727272727
ref38.jpg/0.0.png,ref38.jpg/45.0.png,ref38.jpg/90.0.png,ref38.jpg/135.0.png,ref38.jpg/180.0.png,ref38.jpg/-135.0.png,ref38.jpg/-90.0.png,ref38.jpg/-45.0.png,4,2.3
